UPI,REPORTS
anandi@okhdfcbank,3
helpline@okicici,0
loanoffer@paypal,295
fastfood@okhdfcbank,4
paypal@okhdfcbank,1
ananya@fam,4
gursheel@okhdfcbank,0
grocery@fam,2
fastfood@paytm,0
paytmcash@okaxis,2
ananya@upi,1
sbihelpdesk@okhdfcbank,2
helpline@paytm,0
devansh@ybl,3
fastrefund@customercareupi,400
ivy@paytm,3
amit@okhdfcbank,1
insurance@paytm,3
paytmcash@okicici,0
gursheel@okhdfcbank,4
amit@fam,1
devansh@okaxis,0
sbihelpdesk@upi,0
ishaan@upi,1
reward@okicicii,400
anandi@paytm,5
gursheel@okhdfcbank,0
fastfood@paytm,1
helpline@okhdfcbank,3
ananya@okhdfcbank,2
amit@okaxis,5
fastfood@upi,1
anandi@okhdfcbank,5
helpline@googlepay,216
amit@paytm,2
paypal@ybl,4
ivy@paytm,4
sbihelpdesk@ybl,3
kaavya@ybl,2
grocery@okhdfcbank,2
anandi@okhdfcbank,5
sumit@okaxis,3
paypal@ybl,0
refund99@googlepay,177
paytmcash@paytm,4
gursheel@okaxis,4
ivy@okaxis,2
paypal@paytm,4
ishaan@upi,0
grocery@okhdfcbank,0
saumya@fam,0
ivy@upi,5
paytmcash@upi,1
ivy@upi,2
insurance@ybl,0
gursheel@paytm,0
insurance@ybl,4
gursheel@paytm,2
paypal@ybl,4
helpline@okhdfcbank,1
paypal@upi,5
ananya@ybl,1
gursheel@okicici,4
paytmcash@okaxis,3
insurance@upi,1
kaavya@paytm,2
anandi@paytm,4
grocery@ybl,5
amit@ybl,5
sbihelpdesk@okicici,5
anandi@paytm,1
paypal@fam,2
ananya@okaxis,2
paytmcash@paytm,0
aryan@okaxis,5
paytmcash@okicici,3
gursheel@paytm,3
saumya@fam,5
saumya@fam,2
devansh@okaxis,1
helpline@ybl,3
grocery@ybl,5
amit@upi,2
verify62@oksbibank,463
ananya@okhdfcbank,5
sbihelpdesk@okaxis,1
ananya@okhdfcbank,0
sbihelpdesk@okicici,4
grocery@fam,2
ishaan@paytm,3
anandi@okhdfcbank,2
amit@okhdfcbank,0
fastfood@fam,0
ishaan@fam,2
paytmcash@paytm,3
anandi@okaxis,2
ivy@ybl,0
insurance@fam,0
helpline@okaxis,5
ishaan@okaxis,3
grocery@okhdfcbank,3
fastfood@okhdfcbank,4
ishaan@okicici,5
paytmcash@ybl,0
ivy@ybl,3
devansh@fam,5
aryan@paytm,0
ivy@okicici,1
grocery@okhdfcbank,5
devansh@paytm,2
fastfood@paytm,4
sumit@ybl,2
ishaan@ybl,1
sbihelpdesk@okaxis,1
helpline@okicici,1
saumya@paytm,3
ishaan@ybl,0
gursheel@upi,4
fastrefund@okicicii,220
paypal@okicici,2
insurance@okaxis,2
helpline@ybl,5
ananya@upi,0
sbihelpdesk@upi,3
devansh@paytm,1
gursheel@okicici,2
ananya@fam,0
insurance@fam,5
grocery@okaxis,2
helpline@paytm,1
ananya@upi,5
kaavya@okhdfcbank,3
anandi@okhdfcbank,3
helpline@fam,4
ananya@okhdfcbank,5
paypal@okicici,1
devansh@paytm,0
paypal@okaxis,5
paytmcash@okhdfcbank,3
grocery@okicici,3
aryan@okaxis,0
sumit@upi,0
saumya@okicici,0
sbihelpdesk@ybl,4
saumya@fam,5
paytmcash@fam,2
amit@okicici,0
ishaan@okicici,0
ishaan@upi,3
helpline@ybl,1
gursheel@paytm,4
aryan@okaxis,0
gursheel@upi,0
paypal@ybl,2
gursheel@paytm,0
grocery@ybl,2
anandi@fam,5
anandi@paytm,3
paypal@okaxis,0
sumit@fam,0
reward78@okrefund,480
devansh@fam,2
ivy@ybl,0
kaavya@fam,4
paypal@okicici,2
sumit@fam,4
saumya@fam,2
paypal@okaxis,1
ishaan@ybl,4
ishaan@paytm,5
sbihelpdesk@okaxis,4
gursheel@fam,3
fastfood@okhdfcbank,5
paytmcash@ybl,0
kaavya@okaxis,3
sumit@upi,5
sbihelpdesk@upi,0
anandi@okhdfcbank,2
devansh@ybl,3
saumya@ybl,5
saumya@fam,1
devansh@okicici,2
sumit@upi,1
cashback@okrefund,405
reward@customercareupi,204
ivy@okhdfcbank,3
aryan@okicici,4
paypal@ybl,3
fastfood@okaxis,5
fastrefund@okhdfcbnk,307
paypal@paytm,3
gursheel@okhdfcbank,4
devansh@paytm,5
devansh@okhdfcbank,4
paytmcash@okhdfcbank,1
saumya@upi,1
grocery@okhdfcbank,0
devansh@upi,5
ishaan@ybl,4
insurance@ybl,1
insurance@okicici,3
paytmcash@paytm,5
ananya@upi,1
helpline@oksbibank,496
paytmcash@okhdfcbank,4
aryan@okicici,1
grocery@ybl,0
kaavya@ybl,0
paytmcash@ybl,2
ananya@upi,0
helpline@fam,2
kaavya@fam,3
sbihelpdesk@okicici,2
refund59@okicicii,403
ananya@okaxis,4
ivy@ybl,3
amit@paytm,5
ivy@paytm,0
insurance@okhdfcbank,0
kaavya@okicici,2
amit@okicici,1
grocery@okaxis,1
sbihelpdesk@okaxis,1
grocery@fam,3
kaavya@upi,1
fastrefund@okrefund,110
paytmcash@fam,1
helpdesk@googlepay,261
ishaan@okhdfcbank,1
aryan@fam,3
saumya@ybl,3
anandi@okhdfcbank,4
helpdesk@customercareupi,199
kaavya@okhdfcbank,2
helpline@okicicii,412
devansh@ybl,0
fastrefund47@paypal,488
paytmcash@fam,3
ivy@okaxis,4
insurance@okaxis,1
refund38@paypal,291
grocery@paytm,4
fastfood@okicici,0
sbihelpdesk@okicici,1
aryan@paytm,1
sbihelpdesk@ybl,4
aryan@fam,0
ivy@okhdfcbank,0
saumya@okicici,3
kaavya@okhdfcbank,2
verify@oksbibank,169
cashback@oksbibank,395
helpline@customercareupi,152
cashback@paypal,243
helpline@upi,1
amit@ybl,3
ananya@fam,1
insurance@okhdfcbank,0
fastfood@okicici,5
ishaan@okaxis,2
ananya@paytm,4
helpline@paypal,495
ivy@ybl,5
sbihelpdesk@okaxis,0
fastfood@okaxis,1
sumit@fam,1
paypal@okaxis,5
ivy@ybl,0
helpline@okicici,1
sumit@fam,5
insurance@paytm,0
paypal@ybl,1
gursheel@okhdfcbank,3
gursheel@ybl,4
paytmcash@fam,2
fastrefund@paypal,305
sumit@okicici,0
gursheel@fam,5
saumya@okicici,1
anandi@ybl,0
insurance@paytm,5
helpline@upi,0
saumya@upi,5
amit@fam,1
devansh@upi,1
gursheel@okhdfcbank,1
saumya@paytm,4
gursheel@okicici,5
ivy@okaxis,3
ananya@okaxis,2
fastrefund@paypal,211
insurance@okaxis,5
ishaan@paytm,2
grocery@okicici,0
ivy@okaxis,2
insurance@fam,4
paypal@okaxis,2
ishaan@okhdfcbank,0
insurance@upi,1
anandi@upi,0
ananya@fam,3
saumya@okhdfcbank,3
grocery@okicici,0
refund@customercareupi,118
helpline@okaxis,3
gursheel@okhdfcbank,1
ananya@ybl,2
amit@fam,0
amit@fam,5
paytmcash@ybl,5
helpline@upi,0
anandi@okhdfcbank,5
sbihelpdesk@okhdfcbank,4
paytmcash@fam,0
insurance@okicici,4
ivy@paytm,1
paytmcash@okaxis,1
aryan@okhdfcbank,3
fastfood@upi,4
insurance@paytm,5
sbihelpdesk@okicici,1
sbihelpdesk@paytm,0
devansh@okaxis,3
paytmcash@ybl,5
paytmcash@okaxis,4
ivy@okaxis,0
saumya@paytm,5
ivy@fam,0
ananya@paytm,0
aryan@ybl,5
saumya@upi,2
fastfood@paytm,5
devansh@okhdfcbank,4
gursheel@okhdfcbank,2
fastfood@paytm,3
anandi@fam,0
paytmcash@okaxis,1
ishaan@ybl,4
ananya@paytm,1
sbihelpdesk@fam,5
paytmcash@fam,5
aryan@okaxis,0
helpline@okaxisback,124
paypal@okhdfcbank,0
paytmcash@paytm,1
ishaan@paytm,3
insurance@upi,1
paytmcash@okicici,5
ivy@fam,5
paytmcash@upi,0
ishaan@paytm,3
amit@upi,1
devansh@okhdfcbank,3
helpline@okicici,4
insurance@okicici,5
ivy@okhdfcbank,1
gursheel@paytm,2
paytmcash@okaxis,5
loanoffer34@okhdfcbnk,102
kaavya@fam,5
ananya@okaxis,0
helpline@ybl,2
amit@okicici,1
ishaan@okicici,2
fastfood@okhdfcbank,2
gursheel@okicici,1
kaavya@ybl,5
ananya@upi,1
kaavya@paytm,2
kaavya@okicici,3
sumit@ybl,5
devansh@okaxis,4
devansh@okicici,5
gursheel@upi,1
fastfood@fam,4
devansh@upi,2
paytmcash@okhdfcbank,0
verify@paypal,404
amit@okhdfcbank,2
ishaan@okhdfcbank,3
ananya@ybl,5
devansh@ybl,5
ananya@paytm,0
amit@okicici,4
insurance@upi,0
sumit@paytm,2
gursheel@okaxis,4
helpline@okicici,5
anandi@ybl,3
ishaan@okicici,0
aryan@fam,3
ivy@upi,4
ivy@fam,2
gursheel@okhdfcbank,2
anandi@ybl,1
amit@ybl,2
sbihelpdesk@ybl,1
saumya@fam,1
grocery@upi,4
ishaan@okicici,5
refund@paypal,469
amit@okicici,3
ivy@fam,0
aryan@okaxis,2
grocery@okaxis,0
gursheel@paytm,2
sumit@okaxis,3
sbihelpdesk@fam,5
gursheel@fam,4
saumya@upi,1
insurance@ybl,5
amit@okicici,1
ivy@okicici,2
kaavya@okaxis,4
sbihelpdesk@okaxis,3
insurance@okaxis,2
saumya@fam,2
refund37@paypal,396
sbihelpdesk@okhdfcbank,2
saumya@okicici,2
anandi@paytm,4
ananya@okhdfcbank,3
paypal@fam,1
paypal@fam,2
amit@okaxis,0
anandi@okhdfcbank,3
amit@fam,2
amit@ybl,0
insurance@paytm,4
loanoffer@oksbibank,465
amit@fam,0
gursheel@paytm,0
saumya@okhdfcbank,1
anandi@fam,5
loanoffer@customercareupi,485
devansh@upi,1
paytmcash@okhdfcbank,5
saumya@fam,0
amit@okicici,1
helpline@paytm,5
helpdesk77@okrefund,268
anandi@okhdfcbank,0
helpline72@googlepay,448
devansh@fam,2
paypal@upi,0
saumya@upi,3
ananya@fam,5
gursheel@upi,5
aryan@okicici,3
reward@okicicii,379
kaavya@okaxis,4
helpline@paytm,4
cashback@okrefund,194
devansh@fam,3
ivy@upi,2
helpline@okaxis,3
sbihelpdesk@okaxis,5
amit@fam,5
aryan@okicici,2
ananya@okaxis,0
kaavya@upi,5
paypal@fam,5
anandi@okaxis,2
gursheel@fam,0
paypal@paytm,4
paytmcash@okaxis,0
helpline69@okrefund,268
sumit@paytm,1
devansh@ybl,0
devansh@okaxis,2
insurance@paytm,3
sumit@paytm,0
gursheel@ybl,5
grocery@ybl,3
fastfood@paytm,3
grocery@ybl,5
sumit@upi,4
devansh@okicici,2
anandi@okaxis,0
saumya@okaxis,4
anandi@fam,1
ananya@ybl,3
sbihelpdesk@ybl,4
ivy@okaxis,3
fastfood@paytm,2
helpline@okaxis,0
ishaan@fam,3
helpline@fam,1
ivy@ybl,4
sbihelpdesk@upi,0
aryan@okhdfcbank,0
devansh@fam,0
sbihelpdesk@okhdfcbank,1
paypal@fam,3
saumya@okhdfcbank,1
kaavya@paytm,0
reward@okaxisback,442
grocery@paytm,1
anandi@paytm,0
amit@okaxis,4
sbihelpdesk@paytm,3
devansh@okaxis,0
aryan@okaxis,5
loanoffer20@okaxisback,111
saumya@fam,1
fastrefund@googlepay,229
ivy@okhdfcbank,2
fastfood@paytm,1
helpdesk65@oksbibank,133
anandi@upi,4
insurance@fam,2
ananya@okicici,5
ananya@paytm,4
fastfood@upi,4
devansh@fam,1
refund@okaxisback,239
devansh@paytm,3
anandi@ybl,1
ivy@ybl,0
fastfood@ybl,3
paypal@ybl,1
fastfood@okhdfcbank,4
ishaan@fam,1
paytmcash@ybl,4
ivy@upi,0
sbihelpdesk@okicici,1
sbihelpdesk@okaxis,2
saumya@okaxis,0
gursheel@fam,3
paytmcash@okaxis,5
gursheel@okaxis,3
fastfood@okicici,4
helpline@okaxis,3
grocery@okicici,2
kaavya@paytm,2
aryan@ybl,4
saumya@fam,1
ivy@paytm,3
aryan@okaxis,3
ishaan@fam,2
amit@ybl,5
ananya@okaxis,0
gursheel@upi,1
devansh@paytm,5
sbihelpdesk@okhdfcbank,5
aryan@paytm,2
grocery@upi,3
amit@ybl,2
anandi@okhdfcbank,4
ivy@paytm,5
ivy@ybl,1
fastfood@fam,0
helpline@upi,3
sumit@okhdfcbank,4
helpline@okicici,3
cashback58@customercareupi,203
paypal@fam,2
sbihelpdesk@okhdfcbank,5
saumya@paytm,4
paypal@upi,5
ishaan@paytm,1
fastfood@fam,3
devansh@fam,5
sumit@ybl,4
helpdesk63@oksbibank,192
grocery@upi,2
ananya@okhdfcbank,5
aryan@okaxis,2
grocery@ybl,5
helpline@okaxisback,363
ananya@upi,5
kaavya@upi,2
ivy@okicici,0
sbihelpdesk@upi,1
ivy@okhdfcbank,0
anandi@okicici,4
cashback84@okicicii,348
amit@fam,4
aryan@fam,0
ishaan@ybl,5
sbihelpdesk@paytm,4
ivy@fam,0
cashback@googlepay,483
insurance@okicici,3
paytmcash@ybl,0
amit@okhdfcbank,3
devansh@upi,3
paypal@paytm,4
sumit@ybl,4
reward63@oksbibank,471
ishaan@upi,0
kaavya@ybl,2
ivy@paytm,2
gursheel@ybl,1
gursheel@upi,2
reward@googlepay,256
saumya@ybl,5
saumya@okicici,3
loanoffer85@okicicii,194
saumya@ybl,4
ananya@okhdfcbank,5
devansh@upi,1
kaavya@okhdfcbank,2
ivy@paytm,3
gursheel@upi,0
ananya@upi,5
aryan@okhdfcbank,4
grocery@okaxis,1
paypal@upi,3
kaavya@okaxis,0
devansh@fam,1
sbihelpdesk@paytm,0
sumit@okhdfcbank,1
sumit@ybl,3
helpline@okhdfcbank,4
aryan@okaxis,1
sumit@upi,2
sbihelpdesk@okhdfcbank,1
gursheel@upi,4
fastfood@okicici,3
ishaan@paytm,3
sbihelpdesk@ybl,0
verify58@okicicii,453
helpline@okaxis,4
aryan@ybl,4
devansh@okicici,3
kaavya@okaxis,0
ishaan@okhdfcbank,2
amit@okhdfcbank,3
kaavya@ybl,3
sumit@paytm,1
ishaan@okicici,1
saumya@okicici,5
helpline@paytm,2
gursheel@paytm,0
saumya@ybl,3
ishaan@okicici,3
gursheel@upi,2
paypal@paytm,4
paytmcash@ybl,5
paypal@paytm,3
fastfood@fam,1
paytmcash@ybl,5
sbihelpdesk@ybl,4
sumit@fam,3
devansh@ybl,4
amit@fam,5
fastfood@fam,4
grocery@okaxis,4
loanoffer50@customercareupi,337
ivy@fam,2
saumya@okicici,0
ishaan@okhdfcbank,0
amit@okhdfcbank,5
paypal@ybl,5
paytmcash@fam,4
aryan@paytm,1
paypal@okicici,0
paytmcash@upi,4
aryan@upi,2
gursheel@okhdfcbank,3
aryan@okaxis,1
sbihelpdesk@okicici,4
ananya@okhdfcbank,5
paypal@paytm,4
aryan@okicici,3
sumit@paytm,0
grocery@paytm,0
fastfood@upi,4
fastfood@fam,2
aryan@ybl,0
amit@paytm,0
saumya@okaxis,2
sumit@okaxis,2
gursheel@fam,0
fastfood@ybl,4
anandi@okicici,4
verify59@googlepay,441
kaavya@paytm,1
anandi@ybl,0
fastfood@fam,3
devansh@okhdfcbank,4
insurance@fam,1
loanoffer@okhdfcbnk,460
saumya@paytm,3
refund@okhdfcbnk,186
grocery@ybl,0
anandi@paytm,3
paypal@fam,1
paytmcash@ybl,0
grocery@fam,3
aryan@okaxis,5
sumit@paytm,5
helpdesk@customercareupi,213
insurance@okicici,0
amit@paytm,1
ivy@okhdfcbank,2
saumya@upi,2
insurance@upi,0
anandi@paytm,3
ishaan@ybl,5
ishaan@okicici,4
aryan@okhdfcbank,1
ivy@paytm,3
amit@fam,2
aryan@okicici,3
gursheel@okicici,2
aryan@okaxis,4
devansh@okicici,0
saumya@upi,4
insurance@upi,1
paytmcash@ybl,5
grocery@okaxis,5
ananya@okaxis,3
paytmcash@okhdfcbank,2
saumya@okhdfcbank,1
kaavya@ybl,5
amit@okhdfcbank,2
paytmcash@paytm,0
paytmcash@okaxis,2
aryan@upi,1
ivy@okaxis,4
helpline@upi,1
loanoffer75@paypal,141
ishaan@okhdfcbank,3
insurance@paytm,5
kaavya@paytm,2
kaavya@fam,0
gursheel@ybl,2
fastfood@paytm,4
anandi@okaxis,3
anandi@ybl,3
ivy@fam,5
paypal@paytm,2
kaavya@fam,1
amit@okicici,3
amit@upi,4
grocery@paytm,0
ishaan@okicici,1
ananya@paytm,5
helpline@ybl,2
saumya@okhdfcbank,0
paytmcash@paytm,2
insurance@okicici,3
gursheel@okaxis,0
devansh@okaxis,1
ivy@okicici,2
insurance@okicici,5
fastfood@upi,2
helpline@paytm,0
paypal@paytm,5
fastfood@fam,0
ishaan@okicici,5
devansh@okhdfcbank,3
devansh@okaxis,0
loanoffer@oksbibank,190
ananya@okhdfcbank,2
saumya@okaxis,0
ishaan@ybl,1
fastfood@upi,4
anandi@okhdfcbank,2
grocery@okaxis,4
helpline@ybl,5
anandi@paytm,2
gursheel@fam,0
sumit@okicici,2
gursheel@upi,4
refund@okhdfcbnk,322
kaavya@upi,0
saumya@paytm,2
ananya@ybl,5
grocery@ybl,5
ivy@okhdfcbank,3
sumit@okaxis,5
aryan@upi,2
refund@okrefund,392
sumit@okicici,1
anandi@upi,2
fastrefund@paypal,371
aryan@ybl,3
paypal@paytm,5
paytmcash@upi,5
gursheel@okaxis,0
paytmcash@okhdfcbank,3
ananya@paytm,1
kaavya@ybl,2
fastfood@okicici,3
paytmcash@okaxis,0
ishaan@ybl,0
devansh@ybl,1
helpline@paypal,417
saumya@okicici,0
ishaan@paytm,4
helpline20@paypal,238
insurance@okicici,1
insurance@okicici,0
ivy@ybl,5
saumya@paytm,0
paytmcash@okhdfcbank,2
ishaan@upi,0
fastrefund55@okicicii,155
sumit@okicici,4
devansh@fam,3
gursheel@okaxis,0
ishaan@okhdfcbank,3
aryan@okhdfcbank,0
sumit@fam,4
gursheel@upi,0
ishaan@paytm,0
helpline@fam,0
grocery@upi,5
ivy@upi,4
anandi@upi,0
sumit@okaxis,3
ananya@okaxis,3
loanoffer29@oksbibank,355
kaavya@paytm,1
kaavya@ybl,1
ishaan@okhdfcbank,0
gursheel@ybl,3
loanoffer22@oksbibank,352
fastfood@paytm,0
fastfood@okicici,4
ivy@okicici,0
sbihelpdesk@paytm,1
ishaan@okaxis,3
sumit@okaxis,4
helpline@upi,2
loanoffer82@okaxisback,320
devansh@okicici,0
ivy@upi,1
gursheel@okaxis,3
saumya@upi,3
sbihelpdesk@okhdfcbank,1
anandi@okicici,1
helpline@upi,3
saumya@okhdfcbank,3
saumya@fam,0
devansh@okhdfcbank,1
helpline@okaxisback,313
saumya@ybl,1
paytmcash@okicici,2
fastfood@ybl,1
saumya@okicici,0
helpline@ybl,1
aryan@okicici,4
aryan@okicici,1
anandi@ybl,2
gursheel@ybl,2
grocery@ybl,1
devansh@okaxis,4
saumya@ybl,4
helpline@ybl,1
sbihelpdesk@ybl,4
cashback83@okicicii,419
reward@paypal,332
aryan@paytm,0
anandi@fam,3
fastrefund77@okicicii,437
grocery@upi,4
anandi@okicici,1
refund@okhdfcbnk,227
ishaan@paytm,0
saumya@okicici,3
ananya@paytm,5
gursheel@fam,1
ivy@okaxis,3
devansh@upi,0
devansh@ybl,0
devansh@ybl,4
paypal@upi,5
sumit@paytm,0
ivy@okhdfcbank,0
ivy@ybl,1
grocery@okicici,4
amit@fam,0
aryan@ybl,3
sbihelpdesk@fam,4
ivy@paytm,4
kaavya@ybl,2
ananya@okaxis,1
devansh@okhdfcbank,3
helpline@okhdfcbank,0
amit@fam,2
saumya@ybl,1
paytmcash@upi,2
ivy@fam,0
paypal@paytm,3
amit@okicici,1
saumya@okhdfcbank,1
kaavya@upi,0
devansh@okicici,3
anandi@fam,0
aryan@paytm,1
anandi@okicici,0
aryan@okaxis,3
reward66@googlepay,211
devansh@fam,4
sbihelpdesk@ybl,2
fastrefund@oksbibank,475
gursheel@okhdfcbank,3
paytmcash@okhdfcbank,1
anandi@paytm,5
ishaan@upi,3
reward75@customercareupi,462
aryan@ybl,5
devansh@ybl,4
anandi@okaxis,4
grocery@okhdfcbank,2
paypal@okaxis,2
devansh@upi,5
sumit@ybl,5
paytmcash@fam,3
paypal@okhdfcbank,2
grocery@okaxis,3
saumya@paytm,4
ivy@ybl,2
sumit@okicici,5
devansh@upi,2
cashback@oksbibank,461
saumya@fam,2
kaavya@okaxis,3
paytmcash@paytm,1
amit@okicici,2
sumit@okicici,1
sumit@fam,2
sumit@okhdfcbank,4
saumya@upi,1
fastfood@paytm,2
paytmcash@okicici,2
paypal@okhdfcbank,4
aryan@paytm,0
amit@okaxis,5
gursheel@ybl,2
kaavya@upi,0
devansh@upi,0
paytmcash@fam,1
fastfood@okaxis,0
devansh@okaxis,3
paypal@okaxis,5
devansh@okaxis,1
fastfood@paytm,4
fastfood@fam,1
reward@okicicii,293
ivy@upi,2
grocery@fam,0
sumit@fam,2
gursheel@okaxis,5
fastfood@paytm,2
paytmcash@ybl,2
fastfood@ybl,5
devansh@okaxis,0
sbihelpdesk@okicici,2
grocery@paytm,0
ishaan@fam,4
insurance@okaxis,1
verify95@paypal,445
paytmcash@fam,0
verify90@googlepay,385
paypal@upi,3
paytmcash@paytm,4
anandi@okaxis,2
saumya@okhdfcbank,0
sbihelpdesk@paytm,5
sbihelpdesk@ybl,5
insurance@fam,5
ananya@okaxis,3
sumit@okicici,2
ishaan@fam,2
helpdesk97@customercareupi,324
devansh@paytm,0
amit@okaxis,5
gursheel@fam,0
gursheel@paytm,2
sumit@okicici,5
paypal@okicici,2
insurance@fam,0
sumit@okhdfcbank,4
grocery@paytm,2
grocery@paytm,2
paypal@fam,0
aryan@paytm,5
insurance@ybl,3
ananya@okhdfcbank,0
refund@oksbibank,168
grocery@upi,3
sbihelpdesk@paytm,2
fastfood@okhdfcbank,2
ivy@paytm,3
devansh@okicici,4
ananya@ybl,2
sbihelpdesk@fam,2
helpline@okhdfcbank,0
helpline@upi,0
fastfood@ybl,5
devansh@fam,5
ishaan@upi,2
paypal@paytm,1
sbihelpdesk@ybl,4
paytmcash@fam,4
amit@okicici,4
loanoffer@oksbibank,210
amit@paytm,4
sbihelpdesk@paytm,5
devansh@okhdfcbank,0
ananya@ybl,0
ishaan@paytm,2
sumit@paytm,5
ananya@upi,3
kaavya@okhdfcbank,1
refund@paypal,175
grocery@okaxis,4
anandi@ybl,1
fastfood@okhdfcbank,5
saumya@ybl,4
grocery@ybl,3
paypal@okaxis,1
kaavya@paytm,4
gursheel@fam,2
paypal@okicici,3
kaavya@okaxis,0
paypal@fam,1
verify11@paypal,292
anandi@okhdfcbank,5
devansh@paytm,0
helpline@okicici,5
paytmcash@paytm,1
ananya@ybl,3
paypal@okaxis,5
kaavya@upi,3
ivy@upi,3
kaavya@okicici,5
ananya@upi,5
paytmcash@okicici,0
kaavya@paytm,2
grocery@okicici,2
sumit@okicici,2
paytmcash@okhdfcbank,3
kaavya@paytm,1
helpline@fam,2
paytmcash@okaxis,3
insurance@ybl,5
ananya@paytm,2
ishaan@upi,2
sbihelpdesk@okhdfcbank,4
reward@okaxisback,220
anandi@okhdfcbank,2
ivy@okhdfcbank,5
gursheel@ybl,4
gursheel@okaxis,2
anandi@fam,0
anandi@upi,1
helpline@paytm,1
helpline@ybl,5
kaavya@okaxis,2
sbihelpdesk@fam,5
cashback74@okhdfcbnk,314
sumit@paytm,3
sumit@okicici,0
insurance@fam,1
gursheel@okicici,1
insurance@okaxis,2
helpline@paytm,5
helpline85@okaxisback,394
helpline@ybl,1
sbihelpdesk@okicici,3
gursheel@okaxis,5
helpline@paytm,5
ananya@okaxis,0
sbihelpdesk@okicici,5
sbihelpdesk@okaxis,0
insurance@okhdfcbank,2
reward@googlepay,206
saumya@okaxis,3
cashback@okhdfcbnk,108
aryan@okicici,5
gursheel@okhdfcbank,2
sbihelpdesk@upi,3
ananya@okicici,4
sumit@fam,1
refund76@okicicii,118
anandi@ybl,4
sbihelpdesk@okaxis,4
ishaan@okicici,3
sumit@okhdfcbank,0
cashback@okicicii,444
helpline@fam,2
sbihelpdesk@okaxis,2
ivy@okhdfcbank,5
refund@okrefund,333
ishaan@upi,1
amit@ybl,5
cashback@customercareupi,155
fastfood@okicici,5
helpline@okaxis,1
ananya@okaxis,3
sumit@upi,2
paytmcash@okaxis,5
sbihelpdesk@fam,2
amit@okaxis,3
helpline@ybl,2
anandi@fam,0
saumya@okicici,4
helpline24@googlepay,210
insurance@ybl,1
devansh@okaxis,0
ananya@okhdfcbank,5
paypal@okaxis,1
ananya@fam,3
ivy@paytm,2
sumit@ybl,2
paytmcash@ybl,5
saumya@okaxis,0
fastfood@okaxis,1
ivy@paytm,5
paytmcash@okicici,0
helpline@okicicii,113
paypal@paytm,3
helpline@fam,2
devansh@paytm,3
kaavya@okhdfcbank,2
amit@paytm,1
aryan@paytm,0
grocery@okaxis,3
gursheel@ybl,1
amit@okhdfcbank,3
fastrefund@okicicii,404
helpline@okicici,5
anandi@upi,5
saumya@okhdfcbank,5
devansh@fam,5
gursheel@ybl,1
ananya@okhdfcbank,1
gursheel@okaxis,4
helpline@ybl,0
grocery@paytm,4
anandi@upi,2
devansh@paytm,4
fastfood@upi,5
anandi@ybl,5
anandi@okicici,1
kaavya@ybl,4
saumya@fam,1
amit@okhdfcbank,5
helpline@paytm,5
paytmcash@okaxis,2
amit@upi,3
sumit@upi,1
ananya@okhdfcbank,5
fastfood@upi,5
fastfood@okhdfcbank,1
gursheel@okhdfcbank,3
paypal@okhdfcbank,0
fastfood@fam,3
fastfood@okaxis,1
devansh@upi,5
verify@customercareupi,161
devansh@upi,1
sbihelpdesk@fam,1
sbihelpdesk@okhdfcbank,5
saumya@okicici,5
ananya@okicici,1
ishaan@okaxis,5
cashback@customercareupi,491
fastfood@okhdfcbank,5
anandi@fam,0
fastfood@paytm,0
devansh@upi,3
ivy@paytm,3
fastfood@fam,3
devansh@ybl,1
ivy@okicici,1
gursheel@ybl,3
paypal@ybl,2
ivy@fam,4
grocery@paytm,1
helpline@okaxis,3
paypal@paytm,4
sbihelpdesk@paytm,0
loanoffer78@okhdfcbnk,438
ivy@okicici,3
gursheel@ybl,1
sumit@fam,2
insurance@okaxis,4
saumya@fam,2
anandi@ybl,4
sumit@paytm,4
amit@paytm,0
paytmcash@paytm,0
saumya@okhdfcbank,1
ivy@ybl,0
grocery@okhdfcbank,0
amit@okicici,2
ishaan@okicici,2
ivy@ybl,3
kaavya@ybl,1
sumit@okhdfcbank,4
amit@upi,3
paypal@upi,3
grocery@fam,2
devansh@paytm,4
amit@fam,1
sumit@ybl,5
aryan@upi,1
ananya@upi,1
paypal@okaxis,1
paypal@upi,3
gursheel@fam,1
helpline@fam,0
gursheel@okhdfcbank,5
ishaan@fam,1
ivy@okhdfcbank,3
aryan@paytm,4
cashback@paypal,255
gursheel@okhdfcbank,4
devansh@ybl,0
paypal@fam,0
fastfood@okhdfcbank,0
sbihelpdesk@okhdfcbank,3
sbihelpdesk@ybl,4
aryan@okicici,0
devansh@okaxis,5
paypal@okicici,4
ivy@okaxis,1
sbihelpdesk@paytm,5
aryan@paytm,3
paypal@okhdfcbank,2
insurance@okaxis,1
paypal@okicici,0
ivy@ybl,2
insurance@okicici,4
ananya@upi,0
amit@okicici,3
sbihelpdesk@upi,0
insurance@okaxis,4
sbihelpdesk@paytm,2
fastfood@okaxis,1
ishaan@paytm,0
helpline@okaxis,5
fastfood@ybl,4
kaavya@okaxis,5
verify62@okhdfcbnk,202
fastfood@ybl,3
saumya@ybl,0
fastfood@okicici,2
sbihelpdesk@okhdfcbank,2
aryan@upi,5
fastfood@paytm,4
ishaan@upi,2
ananya@okaxis,2
paypal@okaxis,0
cashback75@okrefund,244
sumit@ybl,2
sumit@okicici,1
kaavya@okicici,1
kaavya@ybl,5
